"Participant.ID","Country","AgeMatchGroup","ChiSquare","DF","Pval","Speed","Motion.status","N.obs"
"046TE","U.S.",46,1579162206.68259,100,0,74,"Stationary",11738100
"046TE","U.S.",46,1579162206.68259,100,0,75,"Moving",17941200
"046TE","U.S.",46,1579162206.68259,100,0,75,"Stationary",10766100
"046TE","U.S.",46,1579162206.68259,100,0,76,"Moving",18358800
"046TE","U.S.",46,1579162206.68259,100,0,76,"Stationary",11488500
"046TE","U.S.",46,1579162206.68259,100,0,77,"Moving",15736050
"046TE","U.S.",46,1579162206.68259,100,0,77,"Stationary",12817350
"046TE","U.S.",46,1579162206.68259,100,0,78,"Moving",16597050
"046TE","U.S.",46,1579162206.68259,100,0,78,"Stationary",12006600
"046TE","U.S.",46,1579162206.68259,100,0,79,"Moving",14803650
"046TE","U.S.",46,1579162206.68259,100,0,79,"Stationary",10726950
"046TE","U.S.",46,1579162206.68259,100,0,80,"Moving",13554150
"046TE","U.S.",46,1579162206.68259,100,0,80,"Stationary",10628850
"046TE","U.S.",46,1579162206.68259,100,0,81,"Moving",12578100
"046TE","U.S.",46,1579162206.68259,100,0,81,"Stationary",11734200
"046TE","U.S.",46,1579162206.68259,100,0,82,"Moving",14841750
"046TE","U.S.",46,1579162206.68259,100,0,82,"Stationary",12606900
"046TE","U.S.",46,1579162206.68259,100,0,83,"Moving",18540300
"046TE","U.S.",46,1579162206.68259,100,0,83,"Stationary",12467850
"046TE","U.S.",46,1579162206.68259,100,0,84,"Moving",23955150
"046TE","U.S.",46,1579162206.68259,100,0,84,"Stationary",14380950
"046TE","U.S.",46,1579162206.68259,100,0,85,"Moving",18342750
"046TE","U.S.",46,1579162206.68259,100,0,85,"Stationary",12921300
"046TE","U.S.",46,1579162206.68259,100,0,86,"Moving",16589850
"046TE","U.S.",46,1579162206.68259,100,0,86,"Stationary",12341700
"046TE","U.S.",46,1579162206.68259,100,0,87,"Moving",15338550
"046TE","U.S.",46,1579162206.68259,100,0,87,"Stationary",8758050
"046TE","U.S.",46,1579162206.68259,100,0,88,"Moving",18112650
"046TE","U.S.",46,1579162206.68259,100,0,88,"Stationary",6942000
"046TE","U.S.",46,1579162206.68259,100,0,89,"Moving",19981650
"046TE","U.S.",46,1579162206.68259,100,0,89,"Stationary",7414200
"046TE","U.S.",46,1579162206.68259,100,0,90,"Moving",19707150
"046TE","U.S.",46,1579162206.68259,100,0,90,"Stationary",7336050
"046TE","U.S.",46,1579162206.68259,100,0,91,"Moving",18425400
"046TE","U.S.",46,1579162206.68259,100,0,91,"Stationary",8983950
"046TE","U.S.",46,1579162206.68259,100,0,92,"Moving",16534650
"046TE","U.S.",46,1579162206.68259,100,0,92,"Stationary",8187000
"046TE","U.S.",46,1579162206.68259,100,0,93,"Moving",15771000
"046TE","U.S.",46,1579162206.68259,100,0,93,"Stationary",9520950
"046TE","U.S.",46,1579162206.68259,100,0,94,"Moving",17113650
"046TE","U.S.",46,1579162206.68259,100,0,94,"Stationary",8721000
"046TE","U.S.",46,1579162206.68259,100,0,95,"Moving",18259500
"046TE","U.S.",46,1579162206.68259,100,0,95,"Stationary",9198750
"046TE","U.S.",46,1579162206.68259,100,0,96,"Moving",16519350
"046TE","U.S.",46,1579162206.68259,100,0,96,"Stationary",9989550
"046TE","U.S.",46,1579162206.68259,100,0,97,"Moving",15955950
"046TE","U.S.",46,1579162206.68259,100,0,97,"Stationary",9621600
"046TE","U.S.",46,1579162206.68259,100,0,98,"Moving",15898050
"046TE","U.S.",46,1579162206.68259,100,0,98,"Stationary",7637850
"046TE","U.S.",46,1579162206.68259,100,0,99,"Moving",15469950
"046TE","U.S.",46,1579162206.68259,100,0,99,"Stationary",6848550
"046TE","U.S.",46,1579162206.68259,100,0,100,"Moving",594276450
"046TE","U.S.",46,1579162206.68259,100,0,100,"Stationary",331670400
"048RE","India",46,167331237.667908,100,0,0,"Moving",323830749
"048RE","India",46,167331237.667908,100,0,0,"Stationary",549894921
"048RE","India",46,167331237.667908,100,0,1,"Moving",2543761
"048RE","India",46,167331237.667908,100,0,1,"Stationary",6563822
"048RE","India",46,167331237.667908,100,0,2,"Moving",5487424
"048RE","India",46,167331237.667908,100,0,2,"Stationary",19809715
"048RE","India",46,167331237.667908,100,0,3,"Moving",11036072
"048RE","India",46,167331237.667908,100,0,3,"Stationary",46901038
"048RE","India",46,167331237.667908,100,0,4,"Moving",17784346
"048RE","India",46,167331237.667908,100,0,4,"Stationary",97248394
"048RE","India",46,167331237.667908,100,0,5,"Moving",24230166
"048RE","India",46,167331237.667908,100,0,5,"Stationary",110832040
"048RE","India",46,167331237.667908,100,0,6,"Moving",27724541
"048RE","India",46,167331237.667908,100,0,6,"Stationary",83355986
"048RE","India",46,167331237.667908,100,0,7,"Moving",31790603
"048RE","India",46,167331237.667908,100,0,7,"Stationary",68442478
"048RE","India",46,167331237.667908,100,0,8,"Moving",36164314
"048RE","India",46,167331237.667908,100,0,8,"Stationary",78011188
"048RE","India",46,167331237.667908,100,0,9,"Moving",40989309
"048RE","India",46,167331237.667908,100,0,9,"Stationary",98764967
"048RE","India",46,167331237.667908,100,0,10,"Moving",45961439
"048RE","India",46,167331237.667908,100,0,10,"Stationary",113228547
"048RE","India",46,167331237.667908,100,0,11,"Moving",46707353
"048RE","India",46,167331237.667908,100,0,11,"Stationary",90664226
"048RE","India",46,167331237.667908,100,0,12,"Moving",42470141
"048RE","India",46,167331237.667908,100,0,12,"Stationary",74482712
"048RE","India",46,167331237.667908,100,0,13,"Moving",38823670
"048RE","India",46,167331237.667908,100,0,13,"Stationary",70972212
"048RE","India",46,167331237.667908,100,0,14,"Moving",41055026
"048RE","India",46,167331237.667908,100,0,14,"Stationary",77526679
"048RE","India",46,167331237.667908,100,0,15,"Moving",44271730
"048RE","India",46,167331237.667908,100,0,15,"Stationary",92243349
"048RE","India",46,167331237.667908,100,0,16,"Moving",50707478
"048RE","India",46,167331237.667908,100,0,16,"Stationary",105672676
"048RE","India",46,167331237.667908,100,0,17,"Moving",53427758
"048RE","India",46,167331237.667908,100,0,17,"Stationary",89424698
"048RE","India",46,167331237.667908,100,0,18,"Moving",50126127
"048RE","India",46,167331237.667908,100,0,18,"Stationary",75032780
"048RE","India",46,167331237.667908,100,0,19,"Moving",50823299
"048RE","India",46,167331237.667908,100,0,19,"Stationary",67570770
"048RE","India",46,167331237.667908,100,0,20,"Moving",54107197
"048RE","India",46,167331237.667908,100,0,20,"Stationary",68421209
"048RE","India",46,167331237.667908,100,0,21,"Moving",63462022
"048RE","India",46,167331237.667908,100,0,21,"Stationary",72424497
"048RE","India",46,167331237.667908,100,0,22,"Moving",68914853
"048RE","India",46,167331237.667908,100,0,22,"Stationary",85302922
"048RE","India",46,167331237.667908,100,0,23,"Moving",61651035
"048RE","India",46,167331237.667908,100,0,23,"Stationary",77745895
"048RE","India",46,167331237.667908,100,0,24,"Moving",55399509
"048RE","India",46,167331237.667908,100,0,24,"Stationary",69657512
"048RE","India",46,167331237.667908,100,0,25,"Moving",53110481
"048RE","India",46,167331237.667908,100,0,25,"Stationary",60964070
"048RE","India",46,167331237.667908,100,0,26,"Moving",52801364
"048RE","India",46,167331237.667908,100,0,26,"Stationary",58681060
"048RE","India",46,167331237.667908,100,0,27,"Moving",58564778
"048RE","India",46,167331237.667908,100,0,27,"Stationary",62025642
"048RE","India",46,167331237.667908,100,0,28,"Moving",59193222
"048RE","India",46,167331237.667908,100,0,28,"Stationary",64436021
"048RE","India",46,167331237.667908,100,0,29,"Moving",53636114
"048RE","India",46,167331237.667908,100,0,29,"Stationary",66551648
"048RE","India",46,167331237.667908,100,0,30,"Moving",52175107
"048RE","India",46,167331237.667908,100,0,30,"Stationary",65561591
"048RE","India",46,167331237.667908,100,0,31,"Moving",56634309
"048RE","India",46,167331237.667908,100,0,31,"Stationary",71650962
"048RE","India",46,167331237.667908,100,0,32,"Moving",55547219
"048RE","India",46,167331237.667908,100,0,32,"Stationary",68494421
"048RE","India",46,167331237.667908,100,0,33,"Moving",51931881
"048RE","India",46,167331237.667908,100,0,33,"Stationary",66512521
"048RE","India",46,167331237.667908,100,0,34,"Moving",55658050
"048RE","India",46,167331237.667908,100,0,34,"Stationary",70468614
"048RE","India",46,167331237.667908,100,0,35,"Moving",50946491
"048RE","India",46,167331237.667908,100,0,35,"Stationary",67710510
"048RE","India",46,167331237.667908,100,0,36,"Moving",44103087
"048RE","India",46,167331237.667908,100,0,36,"Stationary",61440069
"048RE","India",46,167331237.667908,100,0,37,"Moving",38133175
"048RE","India",46,167331237.667908,100,0,37,"Stationary",59620801
"048RE","India",46,167331237.667908,100,0,38,"Moving",35896167
"048RE","India",46,167331237.667908,100,0,38,"Stationary",60171214
"048RE","India",46,167331237.667908,100,0,39,"Moving",38513383
"048RE","India",46,167331237.667908,100,0,39,"Stationary",63024266
"048RE","India",46,167331237.667908,100,0,40,"Moving",46836030
"048RE","India",46,167331237.667908,100,0,40,"Stationary",70261558
"048RE","India",46,167331237.667908,100,0,41,"Moving",46379189
"048RE","India",46,167331237.667908,100,0,41,"Stationary",69448520
"048RE","India",46,167331237.667908,100,0,42,"Moving",41375437
"048RE","India",46,167331237.667908,100,0,42,"Stationary",68352175
"048RE","India",46,167331237.667908,100,0,43,"Moving",37525487
"048RE","India",46,167331237.667908,100,0,43,"Stationary",59622447
"048RE","India",46,167331237.667908,100,0,44,"Moving",31663405
"048RE","India",46,167331237.667908,100,0,44,"Stationary",55722991
"048RE","India",46,167331237.667908,100,0,45,"Moving",35026611
"048RE","India",46,167331237.667908,100,0,45,"Stationary",56524784
"048RE","India",46,167331237.667908,100,0,46,"Moving",41796646
"048RE","India",46,167331237.667908,100,0,46,"Stationary",58048301
"048RE","India",46,167331237.667908,100,0,47,"Moving",41299565
"048RE","India",46,167331237.667908,100,0,47,"Stationary",54924235
"048RE","India",46,167331237.667908,100,0,48,"Moving",38965720
"048RE","India",46,167331237.667908,100,0,48,"Stationary",51075069
"048RE","India",46,167331237.667908,100,0,49,"Moving",38475873
"048RE","India",46,167331237.667908,100,0,49,"Stationary",49110964
"048RE","India",46,167331237.667908,100,0,50,"Moving",34086009
"048RE","India",46,167331237.667908,100,0,50,"Stationary",44466730
"048RE","India",46,167331237.667908,100,0,51,"Moving",33263643
"048RE","India",46,167331237.667908,100,0,51,"Stationary",44365546
"048RE","India",46,167331237.667908,100,0,52,"Moving",34722251
"048RE","India",46,167331237.667908,100,0,52,"Stationary",45720904
"048RE","India",46,167331237.667908,100,0,53,"Moving",34646030
"048RE","India",46,167331237.667908,100,0,53,"Stationary",43675870
"048RE","India",46,167331237.667908,100,0,54,"Moving",34315057
"048RE","India",46,167331237.667908,100,0,54,"Stationary",40878727
"048RE","India",46,167331237.667908,100,0,55,"Moving",33984055
"048RE","India",46,167331237.667908,100,0,55,"Stationary",37311027
"048RE","India",46,167331237.667908,100,0,56,"Moving",31560426
"048RE","India",46,167331237.667908,100,0,56,"Stationary",36893646
"048RE","India",46,167331237.667908,100,0,57,"Moving",29032141
"048RE","India",46,167331237.667908,100,0,57,"Stationary",35791456
"048RE","India",46,167331237.667908,100,0,58,"Moving",29426607
"048RE","India",46,167331237.667908,100,0,58,"Stationary",33558957
"048RE","India",46,167331237.667908,100,0,59,"Moving",32091726
"048RE","India",46,167331237.667908,100,0,59,"Stationary",32982626
"048RE","India",46,167331237.667908,100,0,60,"Moving",26975514
"048RE","India",46,167331237.667908,100,0,60,"Stationary",33923985
"048RE","India",46,167331237.667908,100,0,61,"Moving",24498605
"048RE","India",46,167331237.667908,100,0,61,"Stationary",31747959
"048RE","India",46,167331237.667908,100,0,62,"Moving",21800596
"048RE","India",46,167331237.667908,100,0,62,"Stationary",31790065
"048RE","India",46,167331237.667908,100,0,63,"Moving",21891173
"048RE","India",46,167331237.667908,100,0,63,"Stationary",31092466
"048RE","India",46,167331237.667908,100,0,64,"Moving",23473309
"048RE","India",46,167331237.667908,100,0,64,"Stationary",30390378
"048RE","India",46,167331237.667908,100,0,65,"Moving",28513542
"048RE","India",46,167331237.667908,100,0,65,"Stationary",35101953
"048RE","India",46,167331237.667908,100,0,66,"Moving",29799865
"048RE","India",46,167331237.667908,100,0,66,"Stationary",33436875
"048RE","India",46,167331237.667908,100,0,67,"Moving",27544885
"048RE","India",46,167331237.667908,100,0,67,"Stationary",31372737
"048RE","India",46,167331237.667908,100,0,68,"Moving",24478001
"048RE","India",46,167331237.667908,100,0,68,"Stationary",29681120
"048RE","India",46,167331237.667908,100,0,69,"Moving",23194393
"048RE","India",46,167331237.667908,100,0,69,"Stationary",27853070
"048RE","India",46,167331237.667908,100,0,70,"Moving",22911414
"048RE","India",46,167331237.667908,100,0,70,"Stationary",28242756
"048RE","India",46,167331237.667908,100,0,71,"Moving",24936490
"048RE","India",46,167331237.667908,100,0,71,"Stationary",28551821
"048RE","India",46,167331237.667908,100,0,72,"Moving",25218006
"048RE","India",46,167331237.667908,100,0,72,"Stationary",27395717
"048RE","India",46,167331237.667908,100,0,73,"Moving",21706856
"048RE","India",46,167331237.667908,100,0,73,"Stationary",26402381
"048RE","India",46,167331237.667908,100,0,74,"Moving",21201136
"048RE","India",46,167331237.667908,100,0,74,"Stationary",27728166
"048RE","India",46,167331237.667908,100,0,75,"Moving",20883220
"048RE","India",46,167331237.667908,100,0,75,"Stationary",28764112
"048RE","India",46,167331237.667908,100,0,76,"Moving",21167807
"048RE","India",46,167331237.667908,100,0,76,"Stationary",30830948
"048RE","India",46,167331237.667908,100,0,77,"Moving",20814707
"048RE","India",46,167331237.667908,100,0,77,"Stationary",29223549
"048RE","India",46,167331237.667908,100,0,78,"Moving",20372727
"048RE","India",46,167331237.667908,100,0,78,"Stationary",27795969
"048RE","India",46,167331237.667908,100,0,79,"Moving",18896212
"048RE","India",46,167331237.667908,100,0,79,"Stationary",25521046
"048RE","India",46,167331237.667908,100,0,80,"Moving",17656260
"048RE","India",46,167331237.667908,100,0,80,"Stationary",24291384
"048RE","India",46,167331237.667908,100,0,81,"Moving",17270972
"048RE","India",46,167331237.667908,100,0,81,"Stationary",24437714
"048RE","India",46,167331237.667908,100,0,82,"Moving",17588103
"048RE","India",46,167331237.667908,100,0,82,"Stationary",26490373
"048RE","India",46,167331237.667908,100,0,83,"Moving",18744701
"048RE","India",46,167331237.667908,100,0,83,"Stationary",27282323
"048RE","India",46,167331237.667908,100,0,84,"Moving",18487230
"048RE","India",46,167331237.667908,100,0,84,"Stationary",28533867
"048RE","India",46,167331237.667908,100,0,85,"Moving",17080275
"048RE","India",46,167331237.667908,100,0,85,"Stationary",25261856
"048RE","India",46,167331237.667908,100,0,86,"Moving",17712540
"048RE","India",46,167331237.667908,100,0,86,"Stationary",23450200
"048RE","India",46,167331237.667908,100,0,87,"Moving",17082397
"048RE","India",46,167331237.667908,100,0,87,"Stationary",21849193
"048RE","India",46,167331237.667908,100,0,88,"Moving",16646837
"048RE","India",46,167331237.667908,100,0,88,"Stationary",21170115
"048RE","India",46,167331237.667908,100,0,89,"Moving",17394768
"048RE","India",46,167331237.667908,100,0,89,"Stationary",21515243
"048RE","India",46,167331237.667908,100,0,90,"Moving",16007878
"048RE","India",46,167331237.667908,100,0,90,"Stationary",21967412
"048RE","India",46,167331237.667908,100,0,91,"Moving",13441848
"048RE","India",46,167331237.667908,100,0,91,"Stationary",20909057
"048RE","India",46,167331237.667908,100,0,92,"Moving",12832334
"048RE","India",46,167331237.667908,100,0,92,"Stationary",20667116
"048RE","India",46,167331237.667908,100,0,93,"Moving",13952285
"048RE","India",46,167331237.667908,100,0,93,"Stationary",19886827
"048RE","India",46,167331237.667908,100,0,94,"Moving",13401438
"048RE","India",46,167331237.667908,100,0,94,"Stationary",18781867
"048RE","India",46,167331237.667908,100,0,95,"Moving",13869890
"048RE","India",46,167331237.667908,100,0,95,"Stationary",19874117
"048RE","India",46,167331237.667908,100,0,96,"Moving",16109970
"048RE","India",46,167331237.667908,100,0,96,"Stationary",20924513
"048RE","India",46,167331237.667908,100,0,97,"Moving",13740572
"048RE","India",46,167331237.667908,100,0,97,"Stationary",20907162
"048RE","India",46,167331237.667908,100,0,98,"Moving",11002212
"048RE","India",46,167331237.667908,100,0,98,"Stationary",18544227
"048RE","India",46,167331237.667908,100,0,99,"Moving",10011518
"048RE","India",46,167331237.667908,100,0,99,"Stationary",17807928
"048RE","India",46,167331237.667908,100,0,100,"Moving",489996904
"048RE","India",46,167331237.667908,100,0,100,"Stationary",704073281
"053KD","U.S.",53.5,2542893572.49616,100,0,0,"Moving",368030862
"053KD","U.S.",53.5,2542893572.49616,100,0,0,"Stationary",543638247
"053KD","U.S.",53.5,2542893572.49616,100,0,1,"Moving",8759924
"053KD","U.S.",53.5,2542893572.49616,100,0,1,"Stationary",35232479
"053KD","U.S.",53.5,2542893572.49616,100,0,2,"Moving",8865480
"053KD","U.S.",53.5,2542893572.49616,100,0,2,"Stationary",90492601
"053KD","U.S.",53.5,2542893572.49616,100,0,3,"Moving",15457666
"053KD","U.S.",53.5,2542893572.49616,100,0,3,"Stationary",127886383
"053KD","U.S.",53.5,2542893572.49616,100,0,4,"Moving",19861643
"053KD","U.S.",53.5,2542893572.49616,100,0,4,"Stationary",159000483
"053KD","U.S.",53.5,2542893572.49616,100,0,5,"Moving",22096667
"053KD","U.S.",53.5,2542893572.49616,100,0,5,"Stationary",185647909
"053KD","U.S.",53.5,2542893572.49616,100,0,6,"Moving",21716943
"053KD","U.S.",53.5,2542893572.49616,100,0,6,"Stationary",179498371
"053KD","U.S.",53.5,2542893572.49616,100,0,7,"Moving",21337182
"053KD","U.S.",53.5,2542893572.49616,100,0,7,"Stationary",169730922
"053KD","U.S.",53.5,2542893572.49616,100,0,8,"Moving",22921609
"053KD","U.S.",53.5,2542893572.49616,100,0,8,"Stationary",180881131
"053KD","U.S.",53.5,2542893572.49616,100,0,9,"Moving",28700100
"053KD","U.S.",53.5,2542893572.49616,100,0,9,"Stationary",186773705
"053KD","U.S.",53.5,2542893572.49616,100,0,10,"Moving",29812853
"053KD","U.S.",53.5,2542893572.49616,100,0,10,"Stationary",177463562
"053KD","U.S.",53.5,2542893572.49616,100,0,11,"Moving",25658684
"053KD","U.S.",53.5,2542893572.49616,100,0,11,"Stationary",158533841
"053KD","U.S.",53.5,2542893572.49616,100,0,12,"Moving",22401145
"053KD","U.S.",53.5,2542893572.49616,100,0,12,"Stationary",149374888
"053KD","U.S.",53.5,2542893572.49616,100,0,13,"Moving",22547265
"053KD","U.S.",53.5,2542893572.49616,100,0,13,"Stationary",151978428
"053KD","U.S.",53.5,2542893572.49616,100,0,14,"Moving",23428343
"053KD","U.S.",53.5,2542893572.49616,100,0,14,"Stationary",156828033
"053KD","U.S.",53.5,2542893572.49616,100,0,15,"Moving",26267722
"053KD","U.S.",53.5,2542893572.49616,100,0,15,"Stationary",156536019
"053KD","U.S.",53.5,2542893572.49616,100,0,16,"Moving",30359763
"053KD","U.S.",53.5,2542893572.49616,100,0,16,"Stationary",154454171
"053KD","U.S.",53.5,2542893572.49616,100,0,17,"Moving",31502401
"053KD","U.S.",53.5,2542893572.49616,100,0,17,"Stationary",150445908
"053KD","U.S.",53.5,2542893572.49616,100,0,18,"Moving",29541458
"053KD","U.S.",53.5,2542893572.49616,100,0,18,"Stationary",135655036
"053KD","U.S.",53.5,2542893572.49616,100,0,19,"Moving",29010546
"053KD","U.S.",53.5,2542893572.49616,100,0,19,"Stationary",122644317
"053KD","U.S.",53.5,2542893572.49616,100,0,20,"Moving",28238175
"053KD","U.S.",53.5,2542893572.49616,100,0,20,"Stationary",121922794
"053KD","U.S.",53.5,2542893572.49616,100,0,21,"Moving",34158283
"053KD","U.S.",53.5,2542893572.49616,100,0,21,"Stationary",126791622
"053KD","U.S.",53.5,2542893572.49616,100,0,22,"Moving",38162540
"053KD","U.S.",53.5,2542893572.49616,100,0,22,"Stationary",132656306
"053KD","U.S.",53.5,2542893572.49616,100,0,23,"Moving",37621895
"053KD","U.S.",53.5,2542893572.49616,100,0,23,"Stationary",110980304
"053KD","U.S.",53.5,2542893572.49616,100,0,24,"Moving",33920550
"053KD","U.S.",53.5,2542893572.49616,100,0,24,"Stationary",88843719
"053KD","U.S.",53.5,2542893572.49616,100,0,25,"Moving",31770910
"053KD","U.S.",53.5,2542893572.49616,100,0,25,"Stationary",77736647
"053KD","U.S.",53.5,2542893572.49616,100,0,26,"Moving",31632815
"053KD","U.S.",53.5,2542893572.49616,100,0,26,"Stationary",75767091
"053KD","U.S.",53.5,2542893572.49616,100,0,27,"Moving",33453430
"053KD","U.S.",53.5,2542893572.49616,100,0,27,"Stationary",72574130
"053KD","U.S.",53.5,2542893572.49616,100,0,28,"Moving",35553311
"053KD","U.S.",53.5,2542893572.49616,100,0,28,"Stationary",74298740
"053KD","U.S.",53.5,2542893572.49616,100,0,29,"Moving",38544878
"053KD","U.S.",53.5,2542893572.49616,100,0,29,"Stationary",70447194
"053KD","U.S.",53.5,2542893572.49616,100,0,30,"Moving",38590135
"053KD","U.S.",53.5,2542893572.49616,100,0,30,"Stationary",71344582
"053KD","U.S.",53.5,2542893572.49616,100,0,31,"Moving",37278663
"053KD","U.S.",53.5,2542893572.49616,100,0,31,"Stationary",70457407
"053KD","U.S.",53.5,2542893572.49616,100,0,32,"Moving",36748138
"053KD","U.S.",53.5,2542893572.49616,100,0,32,"Stationary",67611589
"053KD","U.S.",53.5,2542893572.49616,100,0,33,"Moving",35564598
"053KD","U.S.",53.5,2542893572.49616,100,0,33,"Stationary",67200870
"053KD","U.S.",53.5,2542893572.49616,100,0,34,"Moving",39536985
"053KD","U.S.",53.5,2542893572.49616,100,0,34,"Stationary",63651277
"053KD","U.S.",53.5,2542893572.49616,100,0,35,"Moving",40780096
"053KD","U.S.",53.5,2542893572.49616,100,0,35,"Stationary",54410914
"053KD","U.S.",53.5,2542893572.49616,100,0,36,"Moving",36932853
"053KD","U.S.",53.5,2542893572.49616,100,0,36,"Stationary",49881787
"053KD","U.S.",53.5,2542893572.49616,100,0,37,"Moving",35667815
"053KD","U.S.",53.5,2542893572.49616,100,0,37,"Stationary",48779524
"053KD","U.S.",53.5,2542893572.49616,100,0,38,"Moving",35066558
"053KD","U.S.",53.5,2542893572.49616,100,0,38,"Stationary",45844244
"053KD","U.S.",53.5,2542893572.49616,100,0,39,"Moving",35939506
"053KD","U.S.",53.5,2542893572.49616,100,0,39,"Stationary",48757283
"053KD","U.S.",53.5,2542893572.49616,100,0,40,"Moving",41765779
"053KD","U.S.",53.5,2542893572.49616,100,0,40,"Stationary",52733841
"053KD","U.S.",53.5,2542893572.49616,100,0,41,"Moving",43848334
"053KD","U.S.",53.5,2542893572.49616,100,0,41,"Stationary",47181189
"053KD","U.S.",53.5,2542893572.49616,100,0,42,"Moving",41832025
"053KD","U.S.",53.5,2542893572.49616,100,0,42,"Stationary",39174016
"053KD","U.S.",53.5,2542893572.49616,100,0,43,"Moving",39716881
"053KD","U.S.",53.5,2542893572.49616,100,0,43,"Stationary",38025279
"053KD","U.S.",53.5,2542893572.49616,100,0,44,"Moving",37645080
"053KD","U.S.",53.5,2542893572.49616,100,0,44,"Stationary",37121010
"053KD","U.S.",53.5,2542893572.49616,100,0,45,"Moving",35506306
"053KD","U.S.",53.5,2542893572.49616,100,0,45,"Stationary",40796949
"053KD","U.S.",53.5,2542893572.49616,100,0,46,"Moving",40515868
"053KD","U.S.",53.5,2542893572.49616,100,0,46,"Stationary",42932477
"053KD","U.S.",53.5,2542893572.49616,100,0,47,"Moving",47383558
"053KD","U.S.",53.5,2542893572.49616,100,0,47,"Stationary",42171127
"053KD","U.S.",53.5,2542893572.49616,100,0,48,"Moving",51662651
"053KD","U.S.",53.5,2542893572.49616,100,0,48,"Stationary",39759690
"053KD","U.S.",53.5,2542893572.49616,100,0,49,"Moving",47144909
"053KD","U.S.",53.5,2542893572.49616,100,0,49,"Stationary",40074910
"053KD","U.S.",53.5,2542893572.49616,100,0,50,"Moving",43303496
"053KD","U.S.",53.5,2542893572.49616,100,0,50,"Stationary",34132721
"053KD","U.S.",53.5,2542893572.49616,100,0,51,"Moving",42000653
"053KD","U.S.",53.5,2542893572.49616,100,0,51,"Stationary",29672786
"053KD","U.S.",53.5,2542893572.49616,100,0,52,"Moving",42640629
"053KD","U.S.",53.5,2542893572.49616,100,0,52,"Stationary",25496174
"053KD","U.S.",53.5,2542893572.49616,100,0,53,"Moving",40364787
"053KD","U.S.",53.5,2542893572.49616,100,0,53,"Stationary",26744445
"053KD","U.S.",53.5,2542893572.49616,100,0,54,"Moving",37841923
"053KD","U.S.",53.5,2542893572.49616,100,0,54,"Stationary",25490821
"053KD","U.S.",53.5,2542893572.49616,100,0,55,"Moving",37827517
"053KD","U.S.",53.5,2542893572.49616,100,0,55,"Stationary",24321621
"053KD","U.S.",53.5,2542893572.49616,100,0,56,"Moving",37618373
"053KD","U.S.",53.5,2542893572.49616,100,0,56,"Stationary",23482797
"053KD","U.S.",53.5,2542893572.49616,100,0,57,"Moving",34340336
"053KD","U.S.",53.5,2542893572.49616,100,0,57,"Stationary",21775150
"053KD","U.S.",53.5,2542893572.49616,100,0,58,"Moving",32684179
"053KD","U.S.",53.5,2542893572.49616,100,0,58,"Stationary",20223487
"053KD","U.S.",53.5,2542893572.49616,100,0,59,"Moving",33548627
"053KD","U.S.",53.5,2542893572.49616,100,0,59,"Stationary",16743768
"053KD","U.S.",53.5,2542893572.49616,100,0,60,"Moving",32126942
"053KD","U.S.",53.5,2542893572.49616,100,0,60,"Stationary",15371652
"053KD","U.S.",53.5,2542893572.49616,100,0,61,"Moving",30434788
"053KD","U.S.",53.5,2542893572.49616,100,0,61,"Stationary",12952011
"053KD","U.S.",53.5,2542893572.49616,100,0,62,"Moving",27786742
"053KD","U.S.",53.5,2542893572.49616,100,0,62,"Stationary",12019280
"053KD","U.S.",53.5,2542893572.49616,100,0,63,"Moving",25977237
"053KD","U.S.",53.5,2542893572.49616,100,0,63,"Stationary",10714189
"053KD","U.S.",53.5,2542893572.49616,100,0,64,"Moving",27025098
"053KD","U.S.",53.5,2542893572.49616,100,0,64,"Stationary",11227946
"053KD","U.S.",53.5,2542893572.49616,100,0,65,"Moving",32277595
"053KD","U.S.",53.5,2542893572.49616,100,0,65,"Stationary",13196179
"053KD","U.S.",53.5,2542893572.49616,100,0,66,"Moving",32175549
"053KD","U.S.",53.5,2542893572.49616,100,0,66,"Stationary",11878021
"053KD","U.S.",53.5,2542893572.49616,100,0,67,"Moving",32697020
"053KD","U.S.",53.5,2542893572.49616,100,0,67,"Stationary",10206775
"053KD","U.S.",53.5,2542893572.49616,100,0,68,"Moving",29392150
"053KD","U.S.",53.5,2542893572.49616,100,0,68,"Stationary",10137690
"053KD","U.S.",53.5,2542893572.49616,100,0,69,"Moving",29433958
"053KD","U.S.",53.5,2542893572.49616,100,0,69,"Stationary",10882289
"053KD","U.S.",53.5,2542893572.49616,100,0,70,"Moving",28175835
"053KD","U.S.",53.5,2542893572.49616,100,0,70,"Stationary",8828555
"053KD","U.S.",53.5,2542893572.49616,100,0,71,"Moving",26062169
"053KD","U.S.",53.5,2542893572.49616,100,0,71,"Stationary",10094838
"053KD","U.S.",53.5,2542893572.49616,100,0,72,"Moving",24857011
"053KD","U.S.",53.5,2542893572.49616,100,0,72,"Stationary",9456339
"053KD","U.S.",53.5,2542893572.49616,100,0,73,"Moving",22973246
"053KD","U.S.",53.5,2542893572.49616,100,0,73,"Stationary",8777019
"053KD","U.S.",53.5,2542893572.49616,100,0,74,"Moving",22065187
"053KD","U.S.",53.5,2542893572.49616,100,0,74,"Stationary",8351802
"053KD","U.S.",53.5,2542893572.49616,100,0,75,"Moving",22175969
"053KD","U.S.",53.5,2542893572.49616,100,0,75,"Stationary",7086563
