Participant.ID,Country,Weeks.At.Test,AgeMatchGroup,Clip.Index,Segment.Index,Motion.Static,Segment.Start.ms,Segment.End.ms,Segment.ms
036VI,India,36,36,5,135,Moving,3719226,3737347,18121
036VI,India,36,36,13,1,Stationary,15946,34101,18155
053KD,U.S.,53,53.5,1,1,Moving,19652,37841,18189
058LA,India,58,57.5,5,15,Moving,1019648,1037878,18230
034NW,U.S.,34,35,14,13,Moving,257984,276238,18254
036MR,U.S.,36,36,12,25,Moving,422110,440367,18257
058LA,India,58,57.5,8,14,Moving,544923,563182,18259
048RE,India,48,46.5,10,8,Stationary,175567,193827,18260
036MR,U.S.,36,36,13,85,Moving,1689716,1707993,18277
034NW,U.S.,34,35,8,4,Stationary,705228,723510,18282
053KD,U.S.,53,53.5,6,64,Moving,2244646,2262937,18291
034JC,U.S.,34,34,15,12,Moving,2457114,2475409,18295
036MR,U.S.,36,36,13,14,Stationary,395752,414066,18314
053KD,U.S.,53,53.5,7,13,Stationary,170422,188736,18314
034JC,U.S.,34,34,12,4,Stationary,618007,636351,18344
034JC,U.S.,34,34,13,7,Stationary,304528,322893,18365
034SA,India,34,34,14,2,Moving,76905,95280,18375
034NW,U.S.,34,35,9,45,Stationary,1854424,1872805,18381
034NW,U.S.,34,35,9,53,Stationary,1991911,2010292,18381
036MR,U.S.,36,36,7,17,Moving,1117697,1136085,18388
053KD,U.S.,53,53.5,6,103,Stationary,3560718,3579111,18393
048RE,India,48,46.5,20,6,Moving,172608,191028,18420
017MA,India,17,17.5,3,0,Unclassified,0,18420,18420
034JC,U.S.,34,34,13,0,Unclassified,0,18433,18433
034JC,U.S.,34,34,6,47,Stationary,2362565,2381009,18444
006MO,India,6,6,14,3,Unclassified,1104242,1122727,18485
036NI,India,36,35,5,58,Moving,3368756,3387261,18505
058LA,India,58,57.5,5,6,Stationary,749161,767708,18547
022JL,U.S.,22,23,12,7,Moving,392904,411467,18563
024DA,India,24,23,5,4,Stationary,179656,198219,18563
046TE,U.S.,46,46.5,7,56,Stationary,3101161,3119759,18598
036VI,India,36,36,9,20,Moving,521515,540114,18599
018MT,U.S.,18,17.5,8,35,Moving,1919782,1938392,18610
058LA,India,58,57.5,9,2,Moving,79601,98216,18615
058LA,India,58,57.5,10,2,Moving,79601,98216,18615
046TE,U.S.,46,46.5,15,28,Stationary,1307936,1326572,18636
036MR,U.S.,36,36,12,13,Moving,233274,251939,18665
034NW,U.S.,34,35,6,5,Moving,204310,222984,18674
048RE,India,48,46.5,17,8,Stationary,93224,111901,18677
025TA,India,25,25,7,0,Unclassified,0,18682,18682
036MR,U.S.,36,36,11,61,Moving,686942,705626,18684
036MR,U.S.,36,36,3,13,Moving,374181,392865,18684
048RE,India,48,46.5,11,2,Stationary,34120,52810,18690
036VI,India,36,36,12,178,Stationary,3396671,3415367,18696
048RE,India,48,46.5,17,15,Moving,191801,210516,18715
048RE,India,48,46.5,6,3,Unclassified,363746,382463,18717
036VI,India,36,36,3,0,Unclassified,0,18734,18734
034NW,U.S.,34,35,9,44,Moving,1835681,1854423,18742
036VI,India,36,36,13,52,Stationary,757272,776015,18743
046TE,U.S.,46,46.5,6,11,Stationary,757064,775810,18746
036VI,India,36,36,11,29,Stationary,860358,879105,18747
046TE,U.S.,46,46.5,18,52,Moving,1574461,1593219,18758
036MR,U.S.,36,36,8,76,Stationary,1115276,1134069,18793
036MR,U.S.,36,36,9,31,Moving,736449,755244,18795
046TE,U.S.,46,46.5,10,13,Moving,596662,615494,18832
036MR,U.S.,36,36,17,4,Stationary,81600,100435,18835
025TA,India,25,25,20,1,Moving,284070,302929,18859
036MR,U.S.,36,36,13,73,Moving,1531134,1550003,18869
053KD,U.S.,53,53.5,6,84,Moving,3352842,3371745,18903
053KD,U.S.,53,53.5,7,129,Stationary,2346022,2364928,18906
025TT,U.S.,25,25,12,1,Moving,231235,250148,18913
036MR,U.S.,36,36,12,18,Stationary,353192,372129,18937
046TE,U.S.,46,46.5,7,33,Moving,1446697,1465662,18965
048RE,India,48,46.5,9,24,Stationary,768745,787760,19015
054AJ,India,54,53.5,15,1,Stationary,94498,113518,19020
057AP,U.S.,57,57.5,4,93,Stationary,2379256,2398331,19075
036VI,India,36,36,15,18,Moving,406972,426054,19082
024DA,India,24,23,11,1,Moving,34554,53643,19089
036VI,India,36,36,11,19,Stationary,724653,743773,19120
018MT,U.S.,18,17.5,8,43,Moving,2063712,2082840,19128
053KD,U.S.,53,53.5,2,9,Moving,174270,193398,19128
036MR,U.S.,36,36,4,7,Stationary,79625,98753,19128
036VI,India,36,36,15,36,Moving,826099,845231,19132
034NW,U.S.,34,35,9,21,Stationary,734944,754076,19132
036VI,India,36,36,5,132,Stationary,3686552,3705693,19141
048RE,India,48,46.5,13,26,Moving,629736,648888,19152
034JC,U.S.,34,34,16,27,Stationary,1148766,1167918,19152
025TT,U.S.,25,25,11,10,Unclassified,455636,474797,19161
018MT,U.S.,18,17.5,1,17,Moving,1221148,1240313,19165
034NW,U.S.,34,35,9,42,Moving,1806064,1825240,19176
036VI,India,36,36,11,44,Moving,1024746,1043935,19189
034NW,U.S.,34,35,9,51,Stationary,1958971,1978184,19213
036MR,U.S.,36,36,10,12,Stationary,116180,135420,19240
036MR,U.S.,36,36,11,12,Stationary,116180,135420,19240
046TE,U.S.,46,46.5,15,25,Moving,1260160,1279418,19258
046TE,U.S.,46,46.5,10,39,Moving,1956042,1975318,19276
022JL,U.S.,22,23,7,6,Stationary,301143,320419,19276
036MR,U.S.,36,36,17,20,Stationary,384472,403783,19311
036VI,India,36,36,12,211,Moving,3815242,3834587,19345
053KD,U.S.,53,53.5,7,25,Stationary,296000,315350,19350
034JC,U.S.,34,34,6,6,Moving,1312399,1331761,19362
058LA,India,58,57.5,10,4,Moving,172996,192372,19376
058LA,India,58,57.5,9,4,Moving,172996,192372,19376
022JL,U.S.,22,23,14,3,Moving,194242,213621,19379
046TE,U.S.,46,46.5,8,8,Stationary,259794,279173,19379
048RE,India,48,46.5,17,32,Stationary,441199,460623,19424
034JC,U.S.,34,34,16,1,Stationary,13769,33197,19428
036VI,India,36,36,12,195,Moving,3706476,3725923,19447
036VI,India,36,36,7,6,Stationary,106057,125513,19456
036MR,U.S.,36,36,7,28,Stationary,1891626,1911087,19461
057AP,U.S.,57,57.5,4,165,Stationary,3729130,3748623,19493
053KD,U.S.,53,53.5,3,44,Stationary,711399,730897,19498
036VI,India,36,36,13,39,Moving,615060,634609,19549
054AJ,India,54,53.5,8,0,Unclassified,0,19549,19549
036VI,India,36,36,9,25,Stationary,563588,583143,19555
018MT,U.S.,18,17.5,12,6,Stationary,257816,277425,19609
036MR,U.S.,36,36,3,6,Stationary,173789,193398,19609
057AP,U.S.,57,57.5,9,2,Stationary,35002,54611,19609
025TT,U.S.,25,25,20,7,Moving,1009305,1028917,19612
036VI,India,36,36,13,45,Moving,688806,708431,19625
036VI,India,36,36,9,12,Moving,314067,333713,19646
053KD,U.S.,53,53.5,1,0,Stationary,0,19651,19651
054AJ,India,54,53.5,28,13,Moving,79164,98822,19658
046TE,U.S.,46,46.5,10,12,Stationary,576978,596661,19683
048RE,India,48,46.5,18,20,Stationary,1310581,1330277,19696
048RE,India,48,46.5,17,6,Stationary,66811,86527,19716
036VI,India,36,36,12,187,Moving,3566328,3586047,19719
053KD,U.S.,53,53.5,3,4,Stationary,47508,67228,19720
048RE,India,48,46.5,11,51,Moving,1118516,1138270,19754
036VI,India,36,36,12,28,Unclassified,884068,903822,19754
018MT,U.S.,18,17.5,6,2,Stationary,116994,136751,19757
054AJ,India,54,53.5,28,25,Moving,164814,184579,19765
036MR,U.S.,36,36,8,69,Moving,843269,863056,19787
048RE,India,48,46.5,11,48,Stationary,1042384,1062176,19792
034NW,U.S.,34,35,14,26,Stationary,767340,787138,19798
025TT,U.S.,25,25,4,6,Stationary,135986,155801,19815
036VI,India,36,36,13,63,Moving,972128,991947,19819
053KD,U.S.,53,53.5,6,17,Stationary,468724,488545,19821
034NW,U.S.,34,35,9,32,Moving,1632463,1652286,19823
053KD,U.S.,53,53.5,3,115,Moving,2401966,2421797,19831
053KD,U.S.,53,53.5,7,49,Stationary,576127,595958,19831
036VI,India,36,36,11,46,Moving,1073918,1093753,19835
036MR,U.S.,36,36,17,32,Stationary,536248,556103,19855
046TE,U.S.,46,46.5,15,5,Moving,203141,223065,19924
053KD,U.S.,53,53.5,7,7,Stationary,65971,85913,19942
057AP,U.S.,57,57.5,11,52,Stationary,2625631,2645610,19979
034NW,U.S.,34,35,15,25,Moving,530337,550338,20001
034NW,U.S.,34,35,15,55,Unclassified,2297643,2317644,20001
034SA,India,34,34,16,3,Moving,204145,224172,20027
053KD,U.S.,53,53.5,3,8,Stationary,94091,114144,20053
036MR,U.S.,36,36,7,11,Moving,314316,334443,20127
046TE,U.S.,46,46.5,18,56,Moving,2186034,2206164,20130
017MA,India,17,17.5,22,0,Unclassified,0,20156,20156
006AP,U.S.,6,6,15,5,Moving,608022,628183,20161
057AP,U.S.,57,57.5,4,13,Stationary,253574,273751,20177
058LA,India,58,57.5,1,0,Unclassified,0,20186,20186
054AJ,India,54,53.5,27,0,Unclassified,0,20234,20234
018MT,U.S.,18,17.5,8,37,Moving,2004105,2024343,20238
036MR,U.S.,36,36,13,6,Stationary,123765,144003,20238
036NI,India,36,35,3,4,Stationary,275755,296000,20245
057AP,U.S.,57,57.5,4,77,Stationary,2078182,2098435,20253
034NW,U.S.,34,35,4,37,Moving,3313179,3333442,20263
057AP,U.S.,57,57.5,10,19,Moving,528666,548929,20263
036VI,India,36,36,13,114,Stationary,2170692,2190993,20301
018MT,U.S.,18,17.5,2,12,Stationary,1109075,1129387,20312
025TT,U.S.,25,25,11,5,Stationary,265898,286223,20325
036VI,India,36,36,12,159,Moving,3113093,3133421,20328
036MR,U.S.,36,36,17,2,Stationary,56440,76771,20331
048RE,India,48,46.5,9,45,Moving,1458736,1479077,20341
036VI,India,36,36,15,77,Stationary,1841364,1861730,20366
022JL,U.S.,22,23,14,54,Stationary,1205063,1225462,20399
046TE,U.S.,46,46.5,7,73,Moving,3624382,3644789,20407
034NW,U.S.,34,35,15,0,Stationary,0,20407,20407
022JL,U.S.,22,23,12,3,Moving,246840,267307,20467
048RE,India,48,46.5,9,36,Unclassified,1332353,1352826,20473
036VI,India,36,36,5,116,Stationary,3321154,3341655,20501
036VI,India,36,36,15,10,Moving,309357,329861,20504
036MR,U.S.,36,36,7,1,Moving,37334,57860,20526
018MT,U.S.,18,17.5,7,7,Moving,772449,792983,20534
053KD,U.S.,53,53.5,3,76,Stationary,1288562,1309096,20534
036VI,India,36,36,13,44,Stationary,668270,688805,20535
053KD,U.S.,53,53.5,1,26,Stationary,623730,644265,20535
036NI,India,36,35,5,19,Moving,803079,823650,20571
057AP,U.S.,57,57.5,4,66,Moving,1954910,1975581,20671
048RE,India,48,46.5,2,1,Moving,43254,63955,20701
036VI,India,36,36,5,54,Stationary,2201738,2222443,20705
036NI,India,36,35,6,32,Moving,1304030,1324749,20719
025TT,U.S.,25,25,4,21,Stationary,1016589,1037335,20746
036MR,U.S.,36,36,13,86,Stationary,1707994,1728750,20756
048RE,India,48,46.5,7,1,Stationary,6982,27746,20764
034NW,U.S.,34,35,4,35,Moving,2644298,2665078,20780
025TT,U.S.,25,25,20,3,Moving,37874,58669,20795
034NW,U.S.,34,35,11,4,Unclassified,63176,84012,20836
057AP,U.S.,57,57.5,4,155,Stationary,3560410,3581271,20861
018MT,U.S.,18,17.5,4,6,Stationary,128168,149072,20904
057AP,U.S.,57,57.5,7,8,Stationary,278018,298922,20904
034JC,U.S.,34,34,15,15,Stationary,2582357,2603264,20907
034NW,U.S.,34,35,15,3,Moving,37697,58621,20924
048RE,India,48,46.5,20,11,Stationary,318712,339638,20926
046TE,U.S.,46,46.5,6,8,Unclassified,468131,489085,20954
057AP,U.S.,57,57.5,11,21,Moving,548747,569725,20978
036VI,India,36,36,13,25,Moving,381378,402370,20992
058LA,India,58,57.5,3,0,Unclassified,0,21003,21003
048RE,India,48,46.5,18,16,Stationary,964412,985423,21011
053KD,U.S.,53,53.5,3,102,Stationary,1741886,1762938,21052
053KD,U.S.,53,53.5,4,11,Moving,992377,1013450,21073
034NW,U.S.,34,35,7,16,Stationary,676806,697896,21090
022JL,U.S.,22,23,14,20,Stationary,349656,370769,21113
018MT,U.S.,18,17.5,13,30,Stationary,1055137,1076255,21118
034JC,U.S.,34,34,6,38,Moving,2067163,2088285,21122
034NW,U.S.,34,35,9,12,Moving,423522,444675,21153
048RE,India,48,46.5,20,19,Stationary,518570,539750,21180
036VI,India,36,36,5,18,Moving,976981,998195,21214
046TE,U.S.,46,46.5,15,26,Stationary,1279419,1300636,21217
054AJ,India,54,53.5,13,6,Stationary,223945,245179,21234
046TE,U.S.,46,46.5,10,21,Moving,1154659,1175896,21237
048RE,India,48,46.5,11,54,Stationary,1186437,1207690,21253
036VI,India,36,36,5,11,Stationary,276525,297796,21271
057AP,U.S.,57,57.5,8,55,Moving,3273390,3294664,21274
006AP,U.S.,6,6,10,15,Moving,1392844,1414127,21283
048RE,India,48,46.5,13,19,Stationary,481674,502974,21300
046TE,U.S.,46,46.5,10,18,Stationary,857364,878675,21311
046TE,U.S.,46,46.5,7,34,Stationary,1465663,1486983,21320
046TE,U.S.,46,46.5,7,15,Moving,1293616,1314941,21325
057AP,U.S.,57,57.5,10,11,Moving,422994,444345,21351
048RE,India,48,46.5,11,19,Moving,325469,346845,21376
036MR,U.S.,36,36,9,40,Stationary,859104,880489,21385
022JL,U.S.,22,23,11,30,Stationary,2393396,2414849,21453
025TT,U.S.,25,25,4,49,Stationary,2278118,2299577,21459
036MR,U.S.,36,36,11,200,Stationary,2560363,2581822,21459
034SA,India,34,34,22,6,Stationary,349586,371059,21473
036MR,U.S.,36,36,8,42,Stationary,389689,411162,21473
022JL,U.S.,22,23,14,8,Stationary,238068,259555,21487
036NI,India,36,35,8,0,Unclassified,0,21490,21490
057AP,U.S.,57,57.5,4,101,Stationary,2550750,2572295,21545
053KD,U.S.,53,53.5,7,4,Moving,28194,49764,21570
036VI,India,36,36,11,25,Stationary,818900,840483,21583
058LA,India,58,57.5,8,3,Stationary,48714,70339,21625
034NW,U.S.,34,35,11,30,Stationary,908451,930082,21631
036VI,India,36,36,15,43,Stationary,927734,949387,21653
036MR,U.S.,36,36,3,4,Stationary,147556,169311,21755
057AP,U.S.,57,57.5,9,32,Stationary,1095644,1117399,21755
036MR,U.S.,36,36,8,75,Moving,1093508,1115275,21767
036VI,India,36,36,13,73,Moving,1118192,1139968,21776
034NW,U.S.,34,35,9,37,Stationary,1703969,1725752,21783
018MT,U.S.,18,17.5,13,3,Moving,64528,86320,21792
034JC,U.S.,34,34,13,8,Moving,322894,344732,21838
048RE,India,48,46.5,11,13,Moving,214643,236489,21846
034NW,U.S.,34,35,14,7,Moving,70796,92643,21847
034NW,U.S.,34,35,15,18,Stationary,456377,478242,21865
046TE,U.S.,46,46.5,7,84,Stationary,3786617,3808511,21894
022JL,U.S.,22,23,15,30,Stationary,2627667,2649570,21903
053KD,U.S.,53,53.5,3,90,Stationary,1517999,1539902,21903
053KD,U.S.,53,53.5,7,83,Stationary,1311724,1333627,21903
036MR,U.S.,36,36,11,172,Stationary,2172566,2194506,21940
057AP,U.S.,57,57.5,11,28,Stationary,1062714,1084654,21940
034NW,U.S.,34,35,15,30,Stationary,765193,787137,21944
036VI,India,36,36,5,138,Stationary,3748228,3770191,21963
058LA,India,58,57.5,8,30,Moving,1272708,1294700,21992
034JC,U.S.,34,34,9,1,Moving,728246,750245,21999
048RE,India,48,46.5,17,36,Stationary,472429,494441,22012
025TT,U.S.,25,25,10,1,Moving,401839,423862,22023
053KD,U.S.,53,53.5,4,25,Moving,1244939,1266990,22051
036MR,U.S.,36,36,7,26,Stationary,1861286,1883337,22051
034NW,U.S.,34,35,14,3,Moving,8679,30747,22068
036NI,India,36,35,6,23,Stationary,937013,959089,22076
025TT,U.S.,25,25,17,13,Moving,1201314,1223406,22092
057AP,U.S.,57,57.5,4,102,Moving,2572296,2594411,22115
036MR,U.S.,36,36,9,8,Stationary,213379,235505,22126
036MR,U.S.,36,36,11,126,Stationary,1494615,1516777,22162
036MR,U.S.,36,36,11,102,Stationary,1232655,1254854,22199
022JL,U.S.,22,23,14,52,Stationary,1180345,1202546,22201
048RE,India,48,46.5,20,14,Moving,394850,417076,22226
036NI,India,36,35,6,25,Stationary,968084,990345,22261
025TA,India,25,25,8,10,Stationary,1712114,1734389,22275
046TE,U.S.,46,46.5,7,95,Moving,4068492,4090785,22293
036VI,India,36,36,5,69,Moving,2377008,2399311,22303
057AP,U.S.,57,57.5,4,4,Moving,22534,44839,22305
057AP,U.S.,57,57.5,9,13,Moving,309542,331852,22310
058LA,India,58,57.5,5,18,Stationary,1153518,1175838,22320
022JL,U.S.,22,23,12,27,Moving,1833076,1855413,22337
036VI,India,36,36,5,53,Moving,2179400,2201737,22337
025TT,U.S.,25,25,4,38,Moving,1860864,1883207,22343
022JL,U.S.,22,23,15,16,Stationary,2078438,2100785,22347
022JL,U.S.,22,23,15,24,Stationary,2334959,2357306,22347
036VI,India,36,36,12,118,Stationary,2573596,2595967,22371
057AP,U.S.,57,57.5,4,19,Stationary,337706,360087,22381
034NW,U.S.,34,35,9,19,Stationary,687149,709559,22410
036MR,U.S.,36,36,9,32,Stationary,755245,777666,22421
046TE,U.S.,46,46.5,18,54,Moving,1600324,1622748,22424
034NW,U.S.,34,35,7,1,Stationary,22760,45203,22443
048RE,India,48,46.5,9,44,Stationary,1436279,1458735,22456
036MR,U.S.,36,36,9,2,Stationary,8955,31413,22458
034NW,U.S.,34,35,14,14,Stationary,276239,298727,22488
034SA,India,34,34,10,2,Stationary,44710,67200,22490
036MR,U.S.,36,36,13,92,Stationary,1834349,1856844,22495
057AP,U.S.,57,57.5,4,75,Stationary,2051088,2073583,22495
057AP,U.S.,57,57.5,8,43,Moving,2925442,2947974,22532
018MT,U.S.,18,17.5,2,4,Stationary,42439,64971,22532
057AP,U.S.,57,57.5,9,26,Stationary,951344,973876,22532
036VI,India,36,36,12,175,Moving,3333258,3355799,22541
034JC,U.S.,34,34,16,16,Moving,970036,992605,22569
048RE,India,48,46.5,11,33,Moving,651876,674472,22596
018MT,U.S.,18,17.5,8,20,Stationary,1648202,1670808,22606
046TE,U.S.,46,46.5,7,4,Stationary,1066307,1088944,22637
006AP,U.S.,6,6,10,3,Moving,1123938,1146615,22677
036MR,U.S.,36,36,4,22,Moving,251971,274651,22680
018MT,U.S.,18,17.5,8,28,Stationary,1719797,1742477,22680
057AP,U.S.,57,57.5,4,99,Stationary,2525556,2548241,22685
036MR,U.S.,36,36,12,17,Moving,330480,353191,22711
053KD,U.S.,53,53.5,6,13,Stationary,346868,369579,22711
036VI,India,36,36,13,162,Stationary,3208374,3231087,22713
018MT,U.S.,18,17.5,8,56,Stationary,2251450,2274167,22717
036VI,India,36,36,13,170,Unclassified,3512914,3535632,22718
025TT,U.S.,25,25,4,22,Moving,1037336,1060078,22742
034NW,U.S.,34,35,7,0,Unclassified,0,22759,22759
017MA,India,17,17.5,6,0,Unclassified,0,22827,22827
036VI,India,36,36,5,117,Moving,3341656,3364487,22831
025TA,India,25,25,4,2,Unclassified,449489,472324,22835
036MR,U.S.,36,36,13,52,Stationary,1144743,1167608,22865
034NW,U.S.,34,35,12,0,Moving,0,22936,22936
025TT,U.S.,25,25,4,0,Stationary,0,22937,22937
036MR,U.S.,36,36,2,6,Stationary,109261,132200,22939
053KD,U.S.,53,53.5,5,6,Stationary,668812,691751,22939
036MR,U.S.,36,36,11,130,Stationary,1547414,1570390,22976
053KD,U.S.,53,53.5,4,22,Stationary,1210085,1233098,23013
034SA,India,34,34,21,3,Moving,489596,512631,23035
036MR,U.S.,36,36,8,26,Stationary,218077,241128,23051
053KD,U.S.,53,53.5,6,35,Stationary,1016192,1039243,23051
048RE,India,48,46.5,9,56,Stationary,1695900,1718954,23054
048RE,India,48,46.5,9,55,Moving,1672815,1695899,23084
057AP,U.S.,57,57.5,11,5,Moving,26011,49098,23087
053KD,U.S.,53,53.5,7,61,Stationary,744810,767897,23087
034JC,U.S.,34,34,16,24,Moving,1112492,1135583,23091
046TE,U.S.,46,46.5,3,0,Unclassified,0,23111,23111
025TT,U.S.,25,25,13,7,Moving,1135744,1158920,23176
018MT,U.S.,18,17.5,7,9,Moving,804935,828133,23198
018MT,U.S.,18,17.5,13,6,Stationary,121656,144854,23198
057AP,U.S.,57,57.5,6,20,Stationary,326599,349797,23198
046TE,U.S.,46,46.5,8,24,Stationary,852031,875261,23230
057AP,U.S.,57,57.5,4,30,Moving,527288,550543,23255
036VI,India,36,36,12,142,Stationary,2924034,2947289,23255
048RE,India,48,46.5,13,20,Moving,502975,526265,23290
034NW,U.S.,34,35,9,15,Stationary,597140,620501,23361
036VI,India,36,36,12,49,Stationary,1545153,1568555,23402
058LA,India,58,57.5,8,9,Stationary,155742,179150,23408
017MA,India,17,17.5,15,0,Unclassified,0,23417,23417
048RE,India,48,46.5,17,12,Stationary,145996,169431,23435
036MR,U.S.,36,36,9,54,Stationary,1014208,1037659,23451
036MR,U.S.,36,36,4,16,Moving,169498,192955,23457
034NW,U.S.,34,35,7,7,Stationary,284790,308262,23472
057AP,U.S.,57,57.5,8,45,Moving,2953377,2976871,23494
048RE,India,48,46.5,7,11,Stationary,140846,164350,23504
036MR,U.S.,36,36,13,60,Stationary,1283645,1307172,23527
036MR,U.S.,36,36,4,8,Moving,98754,122285,23531
024DA,India,24,23,11,34,Stationary,871092,894624,23532
054AJ,India,54,53.5,22,0,Unclassified,0,23534,23534
034SA,India,34,34,5,7,Stationary,727358,750935,23577
036MR,U.S.,36,36,8,35,Moving,291895,315486,23591
017MA,India,17,17.5,14,4,Unclassified,499564,523176,23612
036VI,India,36,36,9,19,Stationary,497872,521514,23642
025TT,U.S.,25,25,16,5,Moving,681800,705445,23645
034SA,India,34,34,22,11,Moving,455895,479560,23665
046TE,U.S.,46,46.5,18,59,Stationary,2389978,2413645,23667
048RE,India,48,46.5,17,29,Moving,399025,422698,23673
046TE,U.S.,46,46.5,1,0,Unclassified,0,23688,23688
036VI,India,36,36,7,25,Moving,1039843,1063568,23725
022JL,U.S.,22,23,14,59,Moving,1304105,1327836,23731
046TE,U.S.,46,46.5,15,32,Stationary,1378412,1402160,23748
036VI,India,36,36,11,23,Stationary,792075,815859,23784
036VI,India,36,36,5,40,Stationary,2003527,2027317,23790
036VI,India,36,36,9,58,Stationary,1510668,1534465,23797
053KD,U.S.,53,53.5,6,43,Stationary,1458872,1482671,23799
046TE,U.S.,46,46.5,15,45,Moving,1700808,1724621,23813
034NW,U.S.,34,35,4,8,Stationary,199659,223487,23828
036MR,U.S.,36,36,7,36,Stationary,1945831,1969732,23901
048RE,India,48,46.5,9,47,Moving,1503133,1527068,23935
048RE,India,48,46.5,9,57,Moving,1718955,1742907,23952
036VI,India,36,36,15,0,Unclassified,0,23953,23953
058LA,India,58,57.5,3,1,Stationary,21003,44963,23960
036MR,U.S.,36,36,6,43,Stationary,920279,944248,23969
036VI,India,36,36,12,182,Stationary,3446746,3470719,23973
036MR,U.S.,36,36,11,156,Stationary,1979204,2003179,23975
048RE,India,48,46.5,9,46,Stationary,1479078,1503132,24054
006MO,India,6,6,10,0,Unclassified,0,24080,24080
024DA,India,24,23,10,1,Moving,934892,959019,24127
046TE,U.S.,46,46.5,10,38,Stationary,1931910,1956041,24131
036MR,U.S.,36,36,8,62,Stationary,629171,653310,24139
048RE,India,48,46.5,11,3,Moving,52811,76968,24157
053KD,U.S.,53,53.5,2,22,Stationary,576756,600916,24160
057AP,U.S.,57,57.5,9,24,Stationary,912124,936284,24160
018MT,U.S.,18,17.5,1,18,Stationary,1240314,1264511,24197
057AP,U.S.,57,57.5,11,19,Moving,513597,537831,24234
046TE,U.S.,46,46.5,15,7,Moving,383594,407884,24290
053KD,U.S.,53,53.5,7,145,Stationary,3119396,3143686,24290
017MA,India,17,17.5,8,2,Unclassified,165998,190295,24297
048RE,India,48,46.5,9,52,Stationary,1641495,1665832,24337
057AP,U.S.,57,57.5,9,12,Stationary,285196,309541,24345
034NW,U.S.,34,35,9,22,Moving,754077,778450,24373
057AP,U.S.,57,57.5,6,12,Stationary,133422,157804,24382
036VI,India,36,36,9,54,Stationary,1297249,1321639,24390
036VI,India,36,36,13,64,Stationary,991948,1016361,24413
017MA,India,17,17.5,20,0,Unclassified,0,24505,24505
054AJ,India,54,53.5,26,9,Unclassified,137394,161901,24507
036MR,U.S.,36,36,11,18,Stationary,228549,253117,24568
025TT,U.S.,25,25,12,3,Moving,311578,336161,24583
057AP,U.S.,57,57.5,9,10,Stationary,245828,270422,24594
053KD,U.S.,53,53.5,3,132,Stationary,3426200,3450804,24604
